国家,品类,指标,日期,数值,单位,频率,来源,范围,说明
,猪,"猪肉产量(吨,季度)",2010-12-01,83081.0,,,,,
,猪,"猪肉产量(吨,季度)",2011-03-01,79766.0,,,,,
,猪,"猪肉产量(吨,季度)",2011-06-01,89655.0,,,,,
,猪,"猪肉产量(吨,季度)",2011-09-01,90271.0,,,,,
,猪,"猪肉产量(吨,季度)",2011-12-01,84575.0,,,,,
,猪,"猪肉产量(吨,季度)",2012-03-01,84468.0,,,,,
,猪,"猪肉产量(吨,季度)",2012-06-01,91199.0,,,,,
,猪,"猪肉产量(吨,季度)",2012-09-01,88680.0,,,,,
,猪,"猪肉产量(吨,季度)",2012-12-01,87390.0,,,,,
,猪,"猪肉产量(吨,季度)",2013-03-01,84568.0,,,,,
,猪,"猪肉产量(吨,季度)",2013-06-01,95186.0,,,,,
,猪,"猪肉产量(吨,季度)",2013-09-01,93722.0,,,,,
,猪,"猪肉产量(吨,季度)",2013-12-01,86427.0,,,,,
,猪,"猪肉产量(吨,季度)",2014-03-01,86045.0,,,,,
,猪,"猪肉产量(吨,季度)",2014-06-01,93647.0,,,,,
,猪,"猪肉产量(吨,季度)",2014-09-01,93822.0,,,,,
,猪,"猪肉产量(吨,季度)",2014-12-01,88679.0,,,,,
,猪,"猪肉产量(吨,季度)",2015-03-01,90985.0,,,,,
,猪,"猪肉产量(吨,季度)",2015-06-01,97677.0,,,,,
,猪,"猪肉产量(吨,季度)",2015-09-01,95731.0,,,,,
,猪,"猪肉产量(吨,季度)",2015-12-01,89722.0,,,,,
,猪,"猪肉产量(吨,季度)",2016-03-01,90190.0,,,,,
,猪,"猪肉产量(吨,季度)",2016-06-01,101998.0,,,,,
,猪,"猪肉产量(吨,季度)",2016-09-01,100152.0,,,,,
,猪,"猪肉产量(吨,季度)",2016-12-01,93715.0,,,,,
,猪,"猪肉产量(吨,季度)",2017-03-01,97015.0,,,,,
,猪,"猪肉产量(吨,季度)",2017-06-01,106258.0,,,,,
,猪,"猪肉产量(吨,季度)",2017-09-01,105684.0,,,,,
,猪,"猪肉产量(吨,季度)",2017-12-01,99015.0,,,,,
,猪,"猪肉产量(吨,季度)",2018-03-01,101184.0,,,,,
,猪,"猪肉产量(吨,季度)",2018-06-01,111543.0,,,,,
,猪,"猪肉产量(吨,季度)",2018-09-01,110099.0,,,,,
,猪,"猪肉产量(吨,季度)",2018-12-01,101387.0,,,,,
,猪,"猪肉产量(吨,季度)",2019-03-01,98075.0,,,,,
,猪,"猪肉产量(吨,季度)",2019-06-01,104908.0,,,,,
,猪,"猪肉产量(吨,季度)",2019-09-01,99965.0,,,,,
,猪,"猪肉产量(吨,季度)",2019-12-01,94787.0,,,,,
,猪,"猪肉产量(吨,季度)",2020-03-01,100141.0,,,,,
,猪,"猪肉产量(吨,季度)",2020-06-01,107811.0,,,,,
,猪,"猪肉产量(吨,季度)",2020-09-01,106904.0,,,,,
,猪,"猪肉产量(吨,季度)",2020-12-01,103870.0,,,,,
,猪,"猪肉产量(吨,季度)",2021-03-01,106222.0,,,,,
,猪,"猪肉产量(吨,季度)",2021-06-01,115250.0,,,,,
,猪,"猪肉产量(吨,季度)",2021-09-01,114040.0,,,,,
,猪,"猪肉产量(吨,季度)",2021-12-01,107714.0,,,,,
,猪,"猪肉产量(吨,季度)",2022-03-01,103691.0,,,,,
,猪,"猪肉产量(吨,季度)",2022-06-01,113182.0,,,,,
,猪,"猪肉产量(吨,季度)",2022-09-01,112151.0,,,,,
,猪,"猪肉产量(吨,季度)",2022-12-01,107250.0,,,,,
,猪,"猪肉产量(吨,季度)",2023-03-01,113026.0,,,,,
,猪,"猪肉产量(吨,季度)",2023-06-01,120999.0,,,,,
,猪,"猪肉产量(吨,季度)",2023-09-01,119673.0,,,,,
,猪,"猪肉产量(吨,季度)",2023-12-01,113088.0,,,,,
,猪,"猪肉产量(吨,季度)",2024-03-01,112706.0,,,,,
,猪,"猪肉产量(吨,季度)",2024-06-01,122966.0,,,,,
,猪,"猪肉产量(吨,季度)",2024-09-01,121157.0,,,,,
,猪,"猪肉产量(吨,季度)",2024-12-01,113673.0,,,,,
,猪,"猪肉产量(吨,季度)",2025-03-01,114652.0,,,,,
,猪,"猪肉产量(吨,季度)",2025-06-01,123346.0,,,,,
,猪,"猪肉产量(吨,季度)",2025-09-01,123030.0,,,,,
,猪,"猪肉产量(吨,季度)",2025-12-01,114043.0,,,,,
,猪,"猪肉产量(吨,季度)",2026-03-01,112976.0,,,,,
,生鲜乳,牛奶CPI指数,1980-09-01,22.73,,,,,
,生鲜乳,牛奶CPI指数,1980-12-01,23.98,,,,,
,生鲜乳,牛奶CPI指数,1981-03-01,24.66,,,,,
,生鲜乳,牛奶CPI指数,1981-06-01,25.26,,,,,
,生鲜乳,牛奶CPI指数,1981-09-01,25.83,,,,,
,生鲜乳,牛奶CPI指数,1981-12-01,26.67,,,,,
,生鲜乳,牛奶CPI指数,1982-03-01,25.87,,,,,
,生鲜乳,牛奶CPI指数,1982-06-01,26.36,,,,,
,生鲜乳,牛奶CPI指数,1982-09-01,26.78,,,,,
,生鲜乳,牛奶CPI指数,1982-12-01,27.31,,,,,
,生鲜乳,牛奶CPI指数,1983-03-01,27.35,,,,,
,生鲜乳,牛奶CPI指数,1983-06-01,27.65,,,,,
,生鲜乳,牛奶CPI指数,1983-09-01,27.76,,,,,
,生鲜乳,牛奶CPI指数,1983-12-01,28.64,,,,,
,生鲜乳,牛奶CPI指数,1984-03-01,28.98,,,,,
,生鲜乳,牛奶CPI指数,1984-06-01,29.05,,,,,
,生鲜乳,牛奶CPI指数,1984-09-01,29.05,,,,,
,生鲜乳,牛奶CPI指数,1984-12-01,29.01,,,,,
,生鲜乳,牛奶CPI指数,1985-03-01,29.85,,,,,
,生鲜乳,牛奶CPI指数,1985-06-01,30.19,,,,,
,生鲜乳,牛奶CPI指数,1985-09-01,30.6,,,,,
,生鲜乳,牛奶CPI指数,1985-12-01,31.17,,,,,
,生鲜乳,牛奶CPI指数,1986-03-01,31.67,,,,,
,生鲜乳,牛奶CPI指数,1986-06-01,32.31,,,,,
,生鲜乳,牛奶CPI指数,1986-09-01,32.76,,,,,
,生鲜乳,牛奶CPI指数,1986-12-01,32.92,,,,,
,生鲜乳,牛奶CPI指数,1987-03-01,33.14,,,,,
,生鲜乳,牛奶CPI指数,1987-06-01,33.56,,,,,
,生鲜乳,牛奶CPI指数,1987-09-01,34.13,,,,,
,生鲜乳,牛奶CPI指数,1987-12-01,34.47,,,,,
,生鲜乳,牛奶CPI指数,1988-03-01,34.85,,,,,
,生鲜乳,牛奶CPI指数,1988-06-01,35.26,,,,,
,生鲜乳,牛奶CPI指数,1988-09-01,35.6,,,,,
,生鲜乳,牛奶CPI指数,1988-12-01,36.1,,,,,
,生鲜乳,牛奶CPI指数,1989-03-01,37.12,,,,,
,生鲜乳,牛奶CPI指数,1989-06-01,36.97,,,,,
,生鲜乳,牛奶CPI指数,1989-09-01,36.97,,,,,
,生鲜乳,牛奶CPI指数,1989-12-01,37.61,,,,,
,生鲜乳,牛奶CPI指数,1990-03-01,38.26,,,,,
,生鲜乳,牛奶CPI指数,1990-06-01,38.67,,,,,
,生鲜乳,牛奶CPI指数,1990-09-01,39.01,,,,,
,生鲜乳,牛奶CPI指数,1990-12-01,39.81,,,,,
,生鲜乳,牛奶CPI指数,1991-03-01,40.64,,,,,
,生鲜乳,牛奶CPI指数,1991-06-01,41.25,,,,,
,生鲜乳,牛奶CPI指数,1991-09-01,42.2,,,,,
,生鲜乳,牛奶CPI指数,1991-12-01,42.8,,,,,
,生鲜乳,牛奶CPI指数,1992-03-01,42.92,,,,,
,生鲜乳,牛奶CPI指数,1992-06-01,43.45,,,,,
,生鲜乳,牛奶CPI指数,1992-09-01,43.48,,,,,
,生鲜乳,牛奶CPI指数,1992-12-01,43.71,,,,,
,生鲜乳,牛奶CPI指数,1993-03-01,44.32,,,,,
,生鲜乳,牛奶CPI指数,1993-06-01,45.23,,,,,
,生鲜乳,牛奶CPI指数,1993-09-01,45.64,,,,,
,生鲜乳,牛奶CPI指数,1993-12-01,45.98,,,,,
,生鲜乳,牛奶CPI指数,1994-03-01,46.48,,,,,
,生鲜乳,牛奶CPI指数,1994-06-01,46.7,,,,,
,生鲜乳,牛奶CPI指数,1994-09-01,47.23,,,,,
,生鲜乳,牛奶CPI指数,1994-12-01,47.91,,,,,
,生鲜乳,牛奶CPI指数,1995-03-01,48.67,,,,,
,生鲜乳,牛奶CPI指数,1995-06-01,49.43,,,,,
,生鲜乳,牛奶CPI指数,1995-09-01,50.34,,,,,
,生鲜乳,牛奶CPI指数,1995-12-01,50.76,,,,,
,生鲜乳,牛奶CPI指数,1996-03-01,51.63,,,,,
,生鲜乳,牛奶CPI指数,1996-06-01,52.04,,,,,
,生鲜乳,牛奶CPI指数,1996-09-01,52.88,,,,,
,生鲜乳,牛奶CPI指数,1996-12-01,53.26,,,,,
,生鲜乳,牛奶CPI指数,1997-03-01,54.32,,,,,
,生鲜乳,牛奶CPI指数,1997-06-01,54.66,,,,,
,生鲜乳,牛奶CPI指数,1997-09-01,55.04,,,,,
,生鲜乳,牛奶CPI指数,1997-12-01,55.68,,,,,
,生鲜乳,牛奶CPI指数,1998-03-01,56.29,,,,,
,生鲜乳,牛奶CPI指数,1998-06-01,56.4,,,,,
,生鲜乳,牛奶CPI指数,1998-09-01,56.48,,,,,
,生鲜乳,牛奶CPI指数,1998-12-01,56.88,,,,,
,生鲜乳,牛奶CPI指数,1999-03-01,57.61,,,,,
,生鲜乳,牛奶CPI指数,1999-06-01,57.79,,,,,
,生鲜乳,牛奶CPI指数,1999-09-01,58.31,,,,,
,生鲜乳,牛奶CPI指数,1999-12-01,59.7,,,,,
,生鲜乳,牛奶CPI指数,2000-03-01,60.49,,,,,
,生鲜乳,牛奶CPI指数,2000-06-01,61.61,,,,,
,生鲜乳,牛奶CPI指数,2000-09-01,60.05,,,,,
,生鲜乳,牛奶CPI指数,2000-12-01,58.06,,,,,
,生鲜乳,牛奶CPI指数,2001-03-01,58.18,,,,,
,生鲜乳,牛奶CPI指数,2001-06-01,58.44,,,,,
,生鲜乳,牛奶CPI指数,2001-09-01,59.15,,,,,
,生鲜乳,牛奶CPI指数,2001-12-01,61.53,,,,,
,生鲜乳,牛奶CPI指数,2002-03-01,61.76,,,,,
,生鲜乳,牛奶CPI指数,2002-06-01,62.23,,,,,
,生鲜乳,牛奶CPI指数,2002-09-01,62.51,,,,,
,生鲜乳,牛奶CPI指数,2002-12-01,64.09,,,,,
,生鲜乳,牛奶CPI指数,2003-03-01,64.83,,,,,
,生鲜乳,牛奶CPI指数,2003-06-01,65.33,,,,,
,生鲜乳,牛奶CPI指数,2003-09-01,65.11,,,,,
,生鲜乳,牛奶CPI指数,2003-12-01,65.57,,,,,
,生鲜乳,牛奶CPI指数,2004-03-01,65.84,,,,,
,生鲜乳,牛奶CPI指数,2004-06-01,66.65,,,,,
,生鲜乳,牛奶CPI指数,2004-09-01,67.08,,,,,
,生鲜乳,牛奶CPI指数,2004-12-01,67.25,,,,,
,生鲜乳,牛奶CPI指数,2005-03-01,68.46,,,,,
,生鲜乳,牛奶CPI指数,2005-06-01,69.74,,,,,
,生鲜乳,牛奶CPI指数,2005-09-01,69.55,,,,,
,生鲜乳,牛奶CPI指数,2005-12-01,71.16,,,,,
,生鲜乳,牛奶CPI指数,2006-03-01,71.37,,,,,
,生鲜乳,牛奶CPI指数,2006-06-01,72.06,,,,,
,生鲜乳,牛奶CPI指数,2006-09-01,72.64,,,,,
,生鲜乳,牛奶CPI指数,2006-12-01,73.46,,,,,
,生鲜乳,牛奶CPI指数,2007-03-01,74.19,,,,,
,生鲜乳,牛奶CPI指数,2007-06-01,74.75,,,,,
,生鲜乳,牛奶CPI指数,2007-09-01,76.59,,,,,
,生鲜乳,牛奶CPI指数,2007-12-01,80.88,,,,,
,生鲜乳,牛奶CPI指数,2008-03-01,82.82,,,,,
,生鲜乳,牛奶CPI指数,2008-06-01,83.8,,,,,
,生鲜乳,牛奶CPI指数,2008-09-01,84.95,,,,,
,生鲜乳,牛奶CPI指数,2008-12-01,85.99,,,,,
,生鲜乳,牛奶CPI指数,2009-03-01,84.66,,,,,
,生鲜乳,牛奶CPI指数,2009-06-01,82.12,,,,,
,生鲜乳,牛奶CPI指数,2009-09-01,81.72,,,,,
,生鲜乳,牛奶CPI指数,2009-12-01,81.88,,,,,
,生鲜乳,牛奶CPI指数,2010-03-01,81.97,,,,,
,生鲜乳,牛奶CPI指数,2010-06-01,82.21,,,,,
,生鲜乳,牛奶CPI指数,2010-09-01,82.21,,,,,
,生鲜乳,牛奶CPI指数,2010-12-01,81.9,,,,,
,生鲜乳,牛奶CPI指数,2011-03-01,76.84,,,,,
,生鲜乳,牛奶CPI指数,2011-06-01,73.32,,,,,
,生鲜乳,牛奶CPI指数,2011-09-01,73.54,,,,,
,生鲜乳,牛奶CPI指数,2011-12-01,73.59,,,,,
,生鲜乳,牛奶CPI指数,2012-03-01,73.79,,,,,
,生鲜乳,牛奶CPI指数,2012-06-01,73.66,,,,,
,生鲜乳,牛奶CPI指数,2012-09-01,73.29,,,,,
,生鲜乳,牛奶CPI指数,2012-12-01,72.99,,,,,
,生鲜乳,牛奶CPI指数,2013-03-01,71.9,,,,,
,生鲜乳,牛奶CPI指数,2013-06-01,71.23,,,,,
,生鲜乳,牛奶CPI指数,2013-09-01,71.55,,,,,
,生鲜乳,牛奶CPI指数,2013-12-01,71.85,,,,,
,生鲜乳,牛奶CPI指数,2014-03-01,71.95,,,,,
,生鲜乳,牛奶CPI指数,2014-06-01,71.95,,,,,
,生鲜乳,牛奶CPI指数,2014-09-01,71.83,,,,,
,生鲜乳,牛奶CPI指数,2014-12-01,71.92,,,,,
,生鲜乳,牛奶CPI指数,2015-03-01,71.88,,,,,
,生鲜乳,牛奶CPI指数,2015-06-01,71.55,,,,,
,生鲜乳,牛奶CPI指数,2015-09-01,71.37,,,,,
,生鲜乳,牛奶CPI指数,2015-12-01,71.03,,,,,
,生鲜乳,牛奶CPI指数,2016-03-01,71.15,,,,,
,生鲜乳,牛奶CPI指数,2016-06-01,71.16,,,,,
,生鲜乳,牛奶CPI指数,2016-09-01,71.14,,,,,
,生鲜乳,牛奶CPI指数,2016-12-01,70.97,,,,,
,生鲜乳,牛奶CPI指数,2017-03-01,71.24,,,,,
,生鲜乳,牛奶CPI指数,2017-06-01,71.07,,,,,
,生鲜乳,牛奶CPI指数,2017-09-01,70.96,,,,,
,生鲜乳,牛奶CPI指数,2017-10-01,70.86,,,,,
,生鲜乳,牛奶CPI指数,2017-11-01,71.18,,,,,
,生鲜乳,牛奶CPI指数,2017-12-01,71.41,,,,,
,生鲜乳,牛奶CPI指数,2018-01-01,71.29,,,,,
,生鲜乳,牛奶CPI指数,2018-02-01,71.1,,,,,
,生鲜乳,牛奶CPI指数,2018-03-01,71.32,,,,,
,生鲜乳,牛奶CPI指数,2018-04-01,71.69,,,,,
,生鲜乳,牛奶CPI指数,2018-05-01,71.33,,,,,
,生鲜乳,牛奶CPI指数,2018-06-01,71.78,,,,,
,生鲜乳,牛奶CPI指数,2018-07-01,71.4,,,,,
,生鲜乳,牛奶CPI指数,2018-08-01,70.98,,,,,
,生鲜乳,牛奶CPI指数,2018-09-01,71.34,,,,,
,生鲜乳,牛奶CPI指数,2018-10-01,72.15,,,,,
,生鲜乳,牛奶CPI指数,2018-11-01,72.38,,,,,
,生鲜乳,牛奶CPI指数,2018-12-01,72.8,,,,,
,生鲜乳,牛奶CPI指数,2019-01-01,72.74,,,,,
,生鲜乳,牛奶CPI指数,2019-02-01,71.84,,,,,
,生鲜乳,牛奶CPI指数,2019-03-01,72.5,,,,,
,生鲜乳,牛奶CPI指数,2019-04-01,73.8,,,,,
,生鲜乳,牛奶CPI指数,2019-05-01,73.51,,,,,
,生鲜乳,牛奶CPI指数,2019-06-01,73.9,,,,,
,生鲜乳,牛奶CPI指数,2019-07-01,74.43,,,,,
,生鲜乳,牛奶CPI指数,2019-08-01,76.27,,,,,
,生鲜乳,牛奶CPI指数,2019-09-01,76.16,,,,,
,生鲜乳,牛奶CPI指数,2019-10-01,76.81,,,,,
,生鲜乳,牛奶CPI指数,2019-11-01,77.21,,,,,
,生鲜乳,牛奶CPI指数,2019-12-01,77.47,,,,,
,生鲜乳,牛奶CPI指数,2020-01-01,78.04,,,,,
,生鲜乳,牛奶CPI指数,2020-02-01,77.4,,,,,
,生鲜乳,牛奶CPI指数,2020-03-01,78.09,,,,,
,生鲜乳,牛奶CPI指数,2020-04-01,79.54,,,,,
,生鲜乳,牛奶CPI指数,2020-05-01,78.93,,,,,
,生鲜乳,牛奶CPI指数,2020-06-01,78.62,,,,,
,生鲜乳,牛奶CPI指数,2020-07-01,78.62,,,,,
,生鲜乳,牛奶CPI指数,2020-08-01,78.65,,,,,
,生鲜乳,牛奶CPI指数,2020-09-01,78.37,,,,,
,生鲜乳,牛奶CPI指数,2020-10-01,78.73,,,,,
,生鲜乳,牛奶CPI指数,2020-11-01,78.82,,,,,
,生鲜乳,牛奶CPI指数,2020-12-01,78.91,,,,,
,生鲜乳,牛奶CPI指数,2021-01-01,79.21,,,,,
,生鲜乳,牛奶CPI指数,2021-02-01,78.71,,,,,
,生鲜乳,牛奶CPI指数,2021-03-01,78.7,,,,,
,生鲜乳,牛奶CPI指数,2021-04-01,79.03,,,,,
,生鲜乳,牛奶CPI指数,2021-05-01,78.53,,,,,
,生鲜乳,牛奶CPI指数,2021-06-01,78.61,,,,,
,生鲜乳,牛奶CPI指数,2021-07-01,79.31,,,,,
,生鲜乳,牛奶CPI指数,2021-08-01,79.28,,,,,
,生鲜乳,牛奶CPI指数,2021-09-01,78.88,,,,,
,生鲜乳,牛奶CPI指数,2021-10-01,78.97,,,,,
,生鲜乳,牛奶CPI指数,2021-11-01,79.12,,,,,
,生鲜乳,牛奶CPI指数,2021-12-01,79.96,,,,,
,生鲜乳,牛奶CPI指数,2022-01-01,82.46,,,,,
,生鲜乳,牛奶CPI指数,2022-02-01,82.18,,,,,
,生鲜乳,牛奶CPI指数,2022-03-01,82.13,,,,,
,生鲜乳,牛奶CPI指数,2022-04-01,83.28,,,,,
,生鲜乳,牛奶CPI指数,2022-05-01,82.27,,,,,
,生鲜乳,牛奶CPI指数,2022-06-01,82.8,,,,,
,生鲜乳,牛奶CPI指数,2022-07-01,88.88,,,,,
,生鲜乳,牛奶CPI指数,2022-08-01,92.71,,,,,
,生鲜乳,牛奶CPI指数,2022-09-01,91.63,,,,,
,生鲜乳,牛奶CPI指数,2022-10-01,92.92,,,,,
,生鲜乳,牛奶CPI指数,2022-11-01,94.22,,,,,
,生鲜乳,牛奶CPI指数,2022-12-01,94.26,,,,,
,生鲜乳,牛奶CPI指数,2023-01-01,94.73,,,,,
,生鲜乳,牛奶CPI指数,2023-02-01,95.11,,,,,
,生鲜乳,牛奶CPI指数,2023-03-01,95.38,,,,,
,生鲜乳,牛奶CPI指数,2023-04-01,95.41,,,,,
,生鲜乳,牛奶CPI指数,2023-05-01,95.28,,,,,
,生鲜乳,牛奶CPI指数,2023-06-01,95.44,,,,,
,生鲜乳,牛奶CPI指数,2023-07-01,96.77,,,,,
,生鲜乳,牛奶CPI指数,2023-08-01,97.05,,,,,
,生鲜乳,牛奶CPI指数,2023-09-01,96.65,,,,,
,生鲜乳,牛奶CPI指数,2023-10-01,97.85,,,,,
,生鲜乳,牛奶CPI指数,2023-11-01,97.63,,,,,
,生鲜乳,牛奶CPI指数,2023-12-01,97.95,,,,,
,生鲜乳,牛奶CPI指数,2024-01-01,97.82,,,,,
,生鲜乳,牛奶CPI指数,2024-02-01,97.3,,,,,
,生鲜乳,牛奶CPI指数,2024-03-01,97.78,,,,,
,生鲜乳,牛奶CPI指数,2024-04-01,97.8,,,,,
,生鲜乳,牛奶CPI指数,2024-05-01,97.36,,,,,
,生鲜乳,牛奶CPI指数,2024-06-01,97.59,,,,,
,生鲜乳,牛奶CPI指数,2024-07-01,97.28,,,,,
,生鲜乳,牛奶CPI指数,2024-08-01,98.22,,,,,
,生鲜乳,牛奶CPI指数,2024-09-01,97.77,,,,,
,生鲜乳,牛奶CPI指数,2024-10-01,96.35,,,,,
,生鲜乳,牛奶CPI指数,2024-11-01,97.4,,,,,
,生鲜乳,牛奶CPI指数,2024-12-01,97.22,,,,,
,生鲜乳,牛奶CPI指数,2025-01-01,97.52,,,,,
,生鲜乳,牛奶CPI指数,2025-02-01,96.99,,,,,
,生鲜乳,牛奶CPI指数,2025-03-01,97.23,,,,,
,生鲜乳,牛奶CPI指数,2025-04-01,97.54,,,,,
,生鲜乳,牛奶CPI指数,2025-05-01,97.16,,,,,
,生鲜乳,牛奶CPI指数,2025-06-01,97.57,,,,,
,生鲜乳,牛奶CPI指数,2025-07-01,97.62,,,,,
,生鲜乳,牛奶CPI指数,2025-08-01,99.6,,,,,
,生鲜乳,牛奶CPI指数,2025-09-01,99.07,,,,,
,生鲜乳,牛奶CPI指数,2025-10-01,99.56,,,,,
,生鲜乳,牛奶CPI指数,2025-11-01,101.45,,,,,
,生鲜乳,牛奶CPI指数,2025-12-01,100.93,,,,,
,生鲜乳,牛奶CPI指数,2026-01-01,101.37,,,,,
,生鲜乳,牛奶CPI指数,2026-02-01,100.54,,,,,
,生鲜乳,牛奶CPI指数,2026-03-01,101.0,,,,,
,生鲜乳,牛奶CPI指数,2026-04-01,101.41,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2023-07-01,367.5,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2023-08-01,373.0625,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2023-09-01,374.7,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2023-10-01,377.5,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2023-11-01,381.3125,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2023-12-01,373.8333333333333,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2024-01-01,369.75,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2024-02-01,372.75,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2024-03-01,377.0,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2024-04-01,388.75,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2024-05-01,402.5,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2024-06-01,382.8125,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2024-07-01,404.0625,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2024-08-01,411.5,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2024-09-01,413.75,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2024-10-01,415.0,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2024-11-01,415.0,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2024-12-01,415.0,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2025-01-01,418.0,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2025-02-01,420.0,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2025-03-01,361.25,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2025-04-01,332.5,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2025-05-01,342.0,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2025-06-01,340.0,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2025-07-01,342.5,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2025-08-01,344.0,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2025-09-01,340.0,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2025-10-01,340.0,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2025-11-01,341.25,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2025-12-01,345.0,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2026-01-01,330.0,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2026-02-01,315.0,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2026-03-01,313.3333333333333,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2026-04-01,301.25,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2026-05-01,308.0,,,,,
,饲料,小黑麦澳洲交付价月均(A$/t),2026-06-01,305.0,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2023-07-01,657.0,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2023-08-01,686.25,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2023-09-01,727.3,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2023-10-01,704.75,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2023-11-01,663.75,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2023-12-01,660.8333333333334,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2024-01-01,685.5,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2024-02-01,721.0,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2024-03-01,705.3,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2024-04-01,663.0,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2024-05-01,627.5,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2024-06-01,609.75,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2024-07-01,596.75,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2024-08-01,584.9,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2024-09-01,445.0,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2024-10-01,442.5,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2024-11-01,441.5,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2024-12-01,467.5,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2025-01-01,468.5,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2025-02-01,431.75,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2025-03-01,454.25,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2025-04-01,460.0,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2025-05-01,480.7,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2025-06-01,489.75,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2025-07-01,475.5,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2025-08-01,450.5,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2025-09-01,452.5,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2025-10-01,463.5,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2025-11-01,515.0,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2025-12-01,542.5,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2026-01-01,581.5,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2026-02-01,602.5,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2026-03-01,559.1666666666666,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2026-04-01,542.5,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2026-05-01,570.5,,,,,
,饲料,棉籽澳洲交付价月均(A$/t),2026-06-01,585.0,,,,,
,饲料,油菜粕澳洲交付价月均(A$/t),2023-07-01,561.8863636363636,,,,,
,饲料,油菜粕澳洲交付价月均(A$/t),2023-08-01,563.5227272727273,,,,,
,饲料,油菜粕澳洲交付价月均(A$/t),2023-09-01,565.4,,,,,
,饲料,油菜粕澳洲交付价月均(A$/t),2023-10-01,590.6136363636364,,,,,
,饲料,油菜粕澳洲交付价月均(A$/t),2023-11-01,596.590909090909,,,,,
